type,id,addr:city,addr:street,amenity,capacity,name,opening_hours,operator,wheelchair,id,F.layers,F.caption,F.allowPopup,F.icon,F.location,F.description,F.facilities,F.availability,F.contact,F.meta,geometry.type,geometry.coordinates,addr:country,addr:housename,addr:housenumber,addr:interpolation,addr:postcode,addr:village,brand,ref:pol_id,source:opening_hours,recycling:clothes,recycling:glass_bottles,recycling:magazines,recycling:newspaper,recycling_type,fuel:lpg,phone,ref:navads,fee,parking,addr:full,alt_name,layer,ref:edubase,wikidata,shop,internet_access,internet_access:fee,parking:disabled,toilets,toilets:disabled,website,wheelchair:note,access,capacity:disabled,fee:amount:15:00-08:00,fee:amount:1_hour,fee:amount:24_hour,fee:amount:2_hour,fee:amount:3_hour,fee:amount:4_hour,fee:amount:6_hour,maxheight,maxspeed,note,park_ride,toilets:wheelchair,fhrs:id,source:addr,payment:coins,ref,brand:wikidata,brand:wikipedia,cuisine,not:addr:postcode,opening_hours:kitchen,outdoor_seating,real_ale,addr:suburb,dispensing,fax,recycling:beverage_cartons,recycling:cans,recycling:paper,recycling:textiles,url,indoor,payment:credit_cards,payment:debit_cards,payment:telephone_cards,source:addr:postcode,opening_hours:post_office,addr:unit,recycling:shoes,recycling:aluminium_cans,recycling:aluminium_tins,recycling:card,recycling:cardboard,recycling:metal_aerosol_cans,recycling:plastic_bottles,recycling:steel_cans,recycling:steel_tins,recycling:scrap_metal,recycling:books,recycling:cartons,recycling:glass,recycling:music,contact:phone,level,atm,description,diaper,female,male,location,recycling:cooking_oil,vending,F.hoverCaption,supervised,capacity:bus,source,food,real_cider,shelter,email,no_return,drive_through,takeaway,wheelchair:description,addr:place,healthcare,unisex,changing_table,building,covered,contact:website,diet:gluten_free,diet:vegan,diet:vegetarian,gay,smoking,end_date,toilets:handwashing,operator:clothes,denomination,religion,fixme,postal_code,phone_alt,surface,old_name,source:name,colour,taxi,inside,kitchen_hours,branch_ref,toilets:disposal,payment:cash,payment:mastercard,payment:visa,phone:emergency,start_date,maxstay,stay,social_facility,emergency,shelter_type,booth,deaf:description:en,opening_hours:blood_tests,leisure,addr:site,drinking_water,addr:parentstreet,type,recycling:batteries,recycling:cds,recycling:plastic_bags,opening_hours:seasonal,payment:contactless,name:en,produce,self_service,tourism,FIXME,service_times,brewery,distillery,drink:beer,drink:gin,drink:vodka,drink:whisky,drink:wine,trade,facebook,instagram,short_name,animal_boarding,recycling:printer_cartridges,alt_url,max_age,min_age,addr:hamlet,second_hand,clothes,social_facility:for,centralkey,addr:locality,office,payment:jcb,payment:maestro,foot,landuse,wikipedia,fee:amount:conditional,fee:amount:maximum,fee:amount:18:00-00:00,fee:amount:8_hour,lit,capacity:parent,fee:amount:17:30-00:00,fee:amount:per_hour:07:00-17:30,fee:amount:5_hour,fee:amount:rail:unvalidated:24_hour,fee:amount:rail:validated:24_hour,maintenance,salting:ref,toilets:centralkey,toilets:changing_table,toilets:female,toilets:male,toilets:opening_hours,toilets:position,service,fuel:diesel,fuel:octane_95,fuel:octane_99,fuel:GTL_diesel,fuel:octane_97,source:building,auction_house,library:type,listed_status,source:outline,area,fuel:octane_98,ref:NPLG:UPRN:1,material,tower,phone:opening_hours,website:operator,sort_code,barrier,fence_type,alt_website,registered_charity_number,material:roof,mobile,was:amenity,delivery,school,disused:amenity,building:levels,sport,collection_times,source:position,spire,belfry,old_denomination,smoothness,material:tower,fixme:addr1,source:postcode,fee:overstay,art:type,wiki:en,contact:mobile,official_name,lgbtq,minimum_order,alcohol,contact:facebook,capacity:women,maxstay:conditional,no_return:conditional,owner,surveillance,opening_hours:parts,opening_hours:service,disused:shop,contact:email,strapline,gambling,dog,off_licence,leasing_number,tagline,phone:2,mot_station_ref,phone:free,service:bicycle:retail,loc_name,building:material,disabled,wheelchair:description:en,website:chinese,church:type,delivery:fee,delivery:min_payment,changing,disused,contact:fax,old_name2,inscription,phone:mobile,diet:pescetarian,computer:repair,built,alt_phone,fax:parts,opening_hours:sales,start_year,fixme:addr2,fixme:addr3,butcher,twitter,contact:instagram,addr:flats,payment:card,organic,beauty,building:roof:material,building:roof:orientation,building:roof:shape,source:amenity,phone:office,phone:parts,phone:service,opening_hours:reception,fee:quarter,operator:type,collection_point:opening_hours,roof:levels,diet:raw,drink:coffee,drink:tea,opened,access:disabled,toilets:access,toilets:description,changing_table:location,toilets:wheelchair:description,payment:bitcoin,craft,microbrewery,building:architecture,building:height,source:addr:housenumber,kitchen_hours:carvery,payment:apple_pay,payment:google_pay,payment:notes,payment:visa_debit,hgv,email:chef,email:hire,historic_name,company_number,payment:cryptocurrencies,payment:electronic_purses,phone:hours,screen,kitchen_hours:breakfast,kitchen_hours:main_menu,payment:discover_card,source:cuisine,addr:town,payment:cheque,payment:visa_electron,changing_table:description,noname,fee:amount:17:00-09:00,fee:amount:per_hour:09:00-17:00,opening_hours:parts:retail,opening_hours:parts:trade,opening_hours:phone:trade,phone:trade,service:vehicle:car_parts,service:vehicle:car_repair,service:vehicle:diagnostics,service:vehicle:new_car_sales,opening_hours:commercial,fhrs:rating,toilets_disabled,parking_disabled,beavers,cubs,scouts,scouts:explorer,formername,information,phone:tyre,opening_hours:bar,addr:name,fee:amount:day,fee:amount:hour,building:colour,website:2,shoes,architect,source:post_office,payzone,fixme:addr4,email:booking,motorcycle:clothes,consulting_hours,bar,proposed,capacity:emergency,capacity:permit,animal_shelter,bench,motorcycle:parts,motorcycle:repair,motorcycle:sales,recycling:electrical_appliances,recycling:green_waste,recycling:plastic,recycling:plastic_packaging,recycling:small_appliances,recycling:waste,height,studio,construction,addr:floor,addr:housenumber_1,addr:housenumber_2,opening_hours:url,payment:solo,opening_hours:office,service:computer,service:gaming,building:part,bus,public_transport,phone:3,capacity:staff,hardware,community_centre,phone:MOT,instrument,disabled:note,mobile_phone:repair,parking:condition,abandoned:building,access:conditional,pharmacy,fee:conditional,fee:minimum_spend,fee:minimum,name:fr,payment:american_express,payment:android_pay,payment:samsung_pay,jewelry,ref:edubase:url,strapline2,phone:admin,email:events,email:hotel
Feature,node/328762,Norwich,Riverside,taxi,3,Riverside Taxi Rank (Part Time),"""Part time""",Norwich City Council,yes,node/328762,here_taxi;around_wheelchair,Riverside Taxi Rank (Part Time),true,taxi,Riverside,Taxi Rank. ,,"<strong>Opening Hours:</strong><br/>""Part time""<br/>Wheelchair Accessible.",<strong>Operated By:</strong> Norwich City Council,<strong>Data From:</strong> <a href='http://www.openstreetmap.org/edit?node=328762&comment=TCSM' target='_blank' data-toggle='tooltip' title='Edit on OSM'>Open Street Map</a> <strong>on:</strong> undefined,Point,1.3051079;52.6266197
Feature,way/107045816,Norwich,Timberhill,,,Nola,,,,way/107045816,service_fashion,Nola,true,clothes,"14 Level 4, Timberhill, NR1 3LB",Clothes shop. ,,,"<a href='https://www.shopatnola.co.uk/'> <i class=""fas fa-globe""></i> Visit Website</a><br/><a href='phone:+44 1603 760135'> <i class=""fas fa-phone""></i> Phone 01603 760135</a>",<strong>Data From:</strong> <a href='http://www.openstreetmap.org/edit?way=107045816&comment=TCSM' target='_blank' data-toggle='tooltip' title='Edit on OSM'>Open Street Map</a> <strong>on:</strong> undefined,Point,1.2954039;52.6266537,GB,,14,,NR1 3LB,,,,,,,,,,,+44 1603 760135,,,,,,,,,clothes,,,,,,https://www.shopatnola.co.uk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,shop,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,women,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/107045820,Norwich,,,,Choice,"Mo-We,Fr 09:00-17:30; Th 09:00-20:00; Sa 09:00-18:00; Su 10:30-16:30",,,way/107045820,service_variety,Choice,true,discount,"35-37 LU17-18, Level 1, NR1 3DD",Discount shop. ,,"<strong>Opening Hours:</strong><br/>Monday-Wednesday,Friday 09:00-17:30<br/>Thursday 09:00-20:00<br/>Saturday 09:00-18:00<br/>Sunday 10:30-16:30<br/>","<a href='https://www.choicediscount.com/'> <i class=""fas fa-globe""></i> Visit Website</a><br/><a href='phone:+44 1603 219891'> <i class=""fas fa-phone""></i> Phone 01603 219891</a>",<strong>Data From:</strong> <a href='http://www.openstreetmap.org/edit?way=107045820&comment=TCSM' target='_blank' data-toggle='tooltip' title='Edit on OSM'>Open Street Map</a> <strong>on:</strong> undefined,Point,1.2959279;52.6270954,GB,LU17-18,35-37,,NR1 3DD,,,,,,,,,,,+44 1603 219891,,,,,,-4,,,discount,,,,,,https://www.choicediscount.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,unit,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/107045842,Norwich,Timberhill,,,Waterlily Tanning & Beauty,,,,way/107045842,service_fashion,Waterlily Tanning & Beauty,true,beauty,"16 Level 4, Timberhill, NR1 3LB",Beauty shop. ,,,"<a href='mailtto:indulge@water-lily.co.uk'> <i class=""fas fa-envelope""></i> Email indulge@water-lily.co.uk</a><br/><a href='https://www.water-lily.co.uk/'> <i class=""fas fa-globe""></i> Visit Website</a><br/><a href='phone:+44 1603 613506'> <i class=""fas fa-phone""></i> Phone 01603 613506</a>",<strong>Data From:</strong> <a href='http://www.openstreetmap.org/edit?way=107045842&comment=TCSM' target='_blank' data-toggle='tooltip' title='Edit on OSM'>Open Street Map</a> <strong>on:</strong> undefined,Point,1.2954553;52.6265526,GB,,16,,NR1 3LB,,,,,,,,,,,+44 1603 613506,,,,,,,,,beauty,,,,,,https://www.water-lily.co.uk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,indulge@water-lily.co.uk,,,,,,,,,unit,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/107045846,Norwich,,,,Mobile Solutions,,,,way/107045846,service_communications,Mobile Solutions,true,mobile_phone,"103 Kiosk 1, Level 3, NR1 3DD",Mobile Phone shop. ,,,"<a href='https://www.mobilesolutions-ea.co.uk/'> <i class=""fas fa-globe""></i> Visit Website</a><br/><a href='phone:+44 1603 620061'> <i class=""fas fa-phone""></i> Phone 01603 620061</a>",<strong>Data From:</strong> <a href='http://www.openstreetmap.org/edit?way=107045846&comment=TCSM' target='_blank' data-toggle='tooltip' title='Edit on OSM'>Open Street Map</a> <strong>on:</strong> undefined,Point,1.2962678;52.6267925,GB,Kiosk 1,103,,NR1 3DD,,,,,,,,,,,+44 1603 620061,,,,"Kiosk 1, Level 3, Castle Mall, NORWICH, NR1 3DD",,-1,,,mobile_phone,,,,,,https://www.mobilesolutions-ea.co.uk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,unit,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/107045849,Norwich,,,,Medic China,,,,way/107045849,service_health,Medic China,true,chinese_medicine,"95 Level 2, NR1 3DD",Chinese Medicine shop. ,,,"<a href='mailtto:info@medicchina.co.uk'> <i class=""fas fa-envelope""></i> Email info@medicchina.co.uk</a><br/><a href='http://www.medicchina.co.uk/'> <i class=""fas fa-globe""></i> Visit Website</a><br/><a href='phone:+44 1603 629872'> <i class=""fas fa-phone""></i> Phone 01603 629872</a>",<strong>Data From:</strong> <a href='http://www.openstreetmap.org/edit?way=107045849&comment=TCSM' target='_blank' data-toggle='tooltip' title='Edit on OSM'>Open Street Map</a> <strong>on:</strong> undefined,Point,1.2957946;52.6274276,GB,,95,,NR1 3DD,,,,,,,,,,,+44 1603 629872,,,,"95 Castle Mall, NORWICH, NR1 3DD",,-3,,,chinese_medicine,,,,,,http://www.medicchina.co.uk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,info@medicchina.co.uk,,,,,,,,,unit,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/107045851,Norwich,Castle Mall,fast_food,,Burger King,,,,way/107045851,food,Burger King,true,fast_food,"Kiosk 2, Level 2.5, Castle Mall, NR1 3DD",Fast Food serving burger cuisine. ,,,"<a href='https://www.burgerking.co.uk/'> <i class=""fas fa-globe""></i> Visit Website</a><br/><a href='phone:+44 1603 305835'> <i class=""fas fa-phone""></i> Phone 01603 305835</a>",<strong>Data From:</strong> <a href='http://www.openstreetmap.org/edit?way=107045851&comment=TCSM' target='_blank' data-toggle='tooltip' title='Edit on OSM'>Open Street Map</a> <strong>on:</strong> undefined,Point,1.296113;52.6273128,GB,Kiosk 2,,,NR1 3DD,,Burger King,,,,,,,,,+44 1603 305835,,,,"Kiosk 2, Food Court, Castle Mall Shopping Centre, NORWICH, NR1 3DD",,-2,,,,,,,,,https://www.burgerking.co.uk/,,,,,,,,,,,,,Needs positioning,,,17607,,,,Q177054,en:Burger King,burger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,yes,,,,,,unit,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/107045860,Norwich,,fast_food,,Southern Fried Chicken,,,,way/107045860,food,Southern Fried Chicken,true,fast_food,"Unit 3, Level 2.5, NR1 3DD",Fast Food serving chicken cuisine. ,,,"<a href='http://www.southernfriedchicken.co.uk/'> <i class=""fas fa-globe""></i> Visit Website</a><br/><a href='phone:+44 1603 663816'> <i class=""fas fa-phone""></i> Phone 01603 663816</a>",<strong>Data From:</strong> <a href='http://www.openstreetmap.org/edit?way=107045860&comment=TCSM' target='_blank' data-toggle='tooltip' title='Edit on OSM'>Open Street Map</a> <strong>on:</strong> undefined,Point,1.2960196;52.6273472,GB,Unit 3,,,NR1 3DD,,,,,,,,,,,+44 1603 663816,,,,,,-2,,,,,,,,,http://www.southernfriedchicken.co.uk/,,,,,,,,,,,,,,,,198466,,,,,,chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,unit,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/107045865,Norwich,,cinema,,Vue Cinema,,,yes,way/107045865,enjoy_adult;enjoy_children,Vue Cinema,true,cinema,"122-125 Level 5, Castle Mall, NR1 3DD",Cinema. ,,Wheelchair Accessible.,"<a href='https://www.myvue.com/Norwich/'> <i class=""fas fa-globe""></i> Visit Website</a><br/><a href='phone:+44 8712 240240'> <i class=""fas fa-phone""></i> Phone 08712 240240</a>",<strong>Data From:</strong> <a href='http://www.openstreetmap.org/edit?way=107045865&comment=TCSM' target='_blank' data-toggle='tooltip' title='Edit on OSM'>Open Street Map</a> <strong>on:</strong> undefined,Point,1.2961571;52.6266636,,,122-125,,NR1 3DD,,,,,,,,,,,+44 8712 240240,,,,,,1,,Q39413486,,,,,,,https://www.myvue.com/Norwich/,,,,,,,,,,,,,8-screen cinema,,,15366,FHRS Open Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,Castle Mall,,,,amenity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/107045877,Norwich,,,,Magenta,,,,way/107045877,service_fashion,Magenta,true,clothes,"15-16 LU32, Level 1, NR1 3DD",Clothes shop. ,,,,<strong>Data From:</strong> <a href='http://www.openstreetmap.org/edit?way=107045877&comment=TCSM' target='_blank' data-toggle='tooltip' title='Edit on OSM'>Open Street Map</a> <strong>on:</strong> undefined,Point,1.2964445;52.627557,GB,LU32,15-16,,NR1 3DD,,,,,,,,,,,,,,,,,-4,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,unit,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/107045882,Norwich,,,,Shaake,,,,way/107045882,service_food,Shaake,true,beverage,"50 LU04, Level 1, NR1 3DD",Beverage shop. ,,,"<a href='https://www.shaake.com/'> <i class=""fas fa-globe""></i> Visit Website</a><br/><a href='phone:+44 1603 633546'> <i class=""fas fa-phone""></i> Phone 01603 633546</a>",<strong>Data From:</strong> <a href='http://www.openstreetmap.org/edit?way=107045882&comment=TCSM' target='_blank' data-toggle='tooltip' title='Edit on OSM'>Open Street Map</a> <strong>on:</strong> undefined,Point,1.2951119;52.6276883,GB,LU04,50,,NR1 3DD,,,,,,,,,,,+44 1603 633546,,,,,,-4,,,beverage,,,,,,https://www.shaake.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,unit,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/107045891,Norwich,,pharmacy,,Boots,Mo-Sa 08:00-21:15; Su 10:30-16:30,Boots UK Limited,,way/107045891,service_health,Boots,true,pharmacy,"67-69 Level 2, Castle Mall, NR1 3DD",Pharmacy. ,,<strong>Opening Hours:</strong><br/>Monday-Saturday 08:00-21:15<br/>Sunday 10:30-16:30<br/>,"<a href='https://www.boots.com/en/Store-Locator/Boots-Norwich-Castle-Mall/'> <i class=""fas fa-globe""></i> Visit Website</a><br/><a href='phone:+44 1603 767970'> <i class=""fas fa-phone""></i> Phone 01603 767970</a><br/><strong>Operated By:</strong> Boots UK Limited",<strong>Data From:</strong> <a href='http://www.openstreetmap.org/edit?way=107045891&comment=TCSM' target='_blank' data-toggle='tooltip' title='Edit on OSM'>Open Street Map</a> <strong>on:</strong> undefined,Point,1.2972873;52.6275885,GB,,67-69,,NR1 3DD,,Boots,,,,,,,,,+44 1603 767970,,,,"19 Castle Mall, Norwich, Norfolk, NR1 3DD",,-3,,,,,,,,,https://www.boots.com/en/Store-Locator/Boots-Norwich-Castle-Mall/,,,,,,,,,,,,,,,,8628,,,1840,Q6123139,en:Boots UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,Castle Mall,pharmacy,,,unit,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/107045907,Norwich,,bar,,Veeno,,,,way/107045907,food,Veeno,true,bar,"107 Level 4, NR1 3DD",Bar. ,,,"<a href='http://www.theveenocompany.com/veeno-norwich/'> <i class=""fas fa-globe""></i> Visit Website</a>",<strong>Data From:</strong> <a href='http://www.openstreetmap.org/edit?way=107045907&comment=TCSM' target='_blank' data-toggle='tooltip' title='Edit on OSM'>Open Street Map</a> <strong>on:</strong> undefined,Point,1.2963286;52.6268708,GB,,107,,NR1 3DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.theveenocompany.com/veeno-norwich/,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,unit,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/107045928,Norwich,,fast_food,,Spudulike,,,,way/107045928,food,Spudulike,true,fast_food,"Unit 4, Level 2.5, NR1 3DD",Fast Food serving jacket_potatoes cuisine. ,,,"<a href='phone:+44 1603 305877'> <i class=""fas fa-phone""></i> Phone 01603 305877</a>",<strong>Data From:</strong> <a href='http://www.openstreetmap.org/edit?way=107045928&comment=TCSM' target='_blank' data-toggle='tooltip' title='Edit on OSM'>Open Street Map</a> <strong>on:</strong> undefined,Point,1.2959221;52.6273822,GB,Unit 4,,,NR1 3DD,,,,,,,,,,,+44 1603 305877,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,17645,,,,,,jacket_potatoes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,unit,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/107045940,Norwich,,,,Jane Norman,"Mo-We 09:00-17:30; Th 09:00-20:00; Fr,Sa 09:00-18:00; Su 10:00-16:30",,,way/107045940,service_fashion,Jane Norman,true,clothes,"12 LU35, Level 1, NR1 3DD",Clothes shop. ,,"<strong>Opening Hours:</strong><br/>Monday-Wednesday 09:00-17:30<br/>Thursday 09:00-20:00<br/>Friday,Saturday 09:00-18:00<br/>Sunday 10:00-16:30<br/>","<a href='http://www.janenorman.co.uk/'> <i class=""fas fa-globe""></i> Visit Website</a><br/><a href='phone:+44 1603 632097'> <i class=""fas fa-phone""></i> Phone 01603 632097</a>",<strong>Data From:</strong> <a href='http://www.openstreetmap.org/edit?way=107045940&comment=TCSM' target='_blank' data-toggle='tooltip' title='Edit on OSM'>Open Street Map</a> <strong>on:</strong> undefined,Point,1.2960993;52.6276626,GB,LU35,12,,NR1 3DD,,,,,,,,,,,+44 1603 632097,,,,,,-4,,,clothes,,,,,,http://www.janenorman.co.uk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,unit,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/107045969,Norwich,,,,Hawkin's Bazaar,"Mo-We,Fr 09:00-17:30; Th 09:00-19:00; Sa 09:00-18:00; Su 10:30-16:30",,,way/107045969,service_children,Hawkin's Bazaar,true,toys,"86 Level 2, NR1 3DD",Toys shop. ,,"<strong>Opening Hours:</strong><br/>Monday-Wednesday,Friday 09:00-17:30<br/>Thursday 09:00-19:00<br/>Saturday 09:00-18:00<br/>Sunday 10:30-16:30<br/>","<a href='mailtto:norwich@hawkin.com'> <i class=""fas fa-envelope""></i> Email norwich@hawkin.com</a><br/><a href='https://www.hawkin.com/'> <i class=""fas fa-globe""></i> Visit Website</a><br/><a href='phone:+44 1603 622705'> <i class=""fas fa-phone""></i> Phone 01603 622705</a>",<strong>Data From:</strong> <a href='http://www.openstreetmap.org/edit?way=107045969&comment=TCSM' target='_blank' data-toggle='tooltip' title='Edit on OSM'>Open Street Map</a> <strong>on:</strong> undefined,Point,1.2958437;52.6269573,GB,,86,,NR1 3DD,,,,,,,,,,,+44 1603 622705,,,,,,-3,,,toys,,,,,,https://www.hawkin.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,norwich@hawkin.com,,,,,,,,,unit,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,way/107046027,Norwich,Castle Mall,,,BB's Coffee & Muffins,,,,way/107046027,service_food,BB's Coffee & Muffins,true,beverages,"77 Level 2, Castle Mall, NR1 3DD",Beverages shop. ,,,"<a href='http://www.bbscoffeeandmuffins.com/'> <i class=""fas fa-globe""></i> Visit Website</a><br/><a href='phone:+44 1603 764323'> <i class=""fas fa-phone""></i> Phone 01603 764323</a>",<strong>Data From:</strong> <a href='http://www.openstreetmap.org/edit?way=107046027&comment=TCSM' target='_blank' data-toggle='tooltip' title='Edit on OSM'>Open Street Map</a> <strong>on:</strong> undefined,Point,1.2963689;52.6268987,GB,,77,,NR1 3DD,,,,,,,,,,,+44 1603 764323,,,,,,-3,,,beverages,,,,,,http://www.bbscoffeeandmuffins.com/,,,,,,,,,,,,,,,,8627,,,,,,,,,,,,,,,,,,,,,,,FHRS Open Data,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,unit,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
